127.0.0.1 - - [25/Jul/2016:21:01:12 -0500] "GET /WebTest01/public/css/styles.css HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/alumno/?crear" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [25/Jul/2016:21:01:12 -0500] "GET /WebTest01/public/js/bootstrap.js HTTP/1.1" 404 571 "http://localhost:8080/WebTest01/alumno/?crear" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [25/Jul/2016:21:01:12 -0500] "GET /WebTest01/public/js/app.js HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/alumno/?crear" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [25/Jul/2016:21:01:12 -0500] "GET /WebTest01/public/js/jquery.min.js HTTP/1.1" 200 85659 "http://localhost:8080/WebTest01/alumno/?crear" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [25/Jul/2016:21:01:13 -0500] "GET /WebTest01/public/js/bootstrap.js HTTP/1.1" 404 571 "http://localhost:8080/WebTest01/alumno/?crear" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [25/Jul/2016:21:01:42 -0500] "GET /WebTest01/public/css/bootstrap.min.css HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/alumno/?crear" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [25/Jul/2016:21:01:42 -0500] "GET /WebTest01/public/css/font-awesome.min.css HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/alumno/?crear" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [25/Jul/2016:21:01:42 -0500] "GET /WebTest01/public/css/styles.css HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/alumno/?crear" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [25/Jul/2016:21:01:42 -0500] "GET /WebTest01/public/js/jquery.min.js HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/alumno/?crear" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [25/Jul/2016:21:01:42 -0500] "GET /WebTest01/public/js/bootstrap.js HTTP/1.1" 404 571 "http://localhost:8080/WebTest01/alumno/?crear" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
